pageid,category,is_bio_like
81300853,Category:Gnaphalieae stubs,False
81300853,Category:Plants described in 2012,False
81300885,Category:Petronas,False
81300885,Category:Proposed buildings and structures in Malaysia,False
81300885,Category:Shopping malls in Kuala Lumpur,False
81300886,Category:Salticidae,False
81300886,Category:Spiders described in 1900,False
81300886,Category:Spiders of South Africa,False
81300899,Category:1904 births,True
81300899,Category:1968 deaths,True
81300899,Category:20th-century American composers,False
81300899,Category:20th-century American male composers,False
81300899,Category:20th-century American songwriters,True
81300899,Category:ASCAP composers and authors,False
81300899,Category:American lyricists,False
81300899,Category:American male songwriters,True
81300899,"Category:People from Madison, Wisconsin",True
81300899,"Category:People from Stoughton, Wisconsin",True
81300899,Category:Songwriters from Wisconsin,True
81300901,Category:15 kV AC locomotives,False
81300901,Category:AEG locomotives,False
81300901,Category:Bo′Bo′ electric locomotives,False
81300901,Category:Deutsche Reichsbahn-Gesellschaft locomotives,False
81300901,Category:Electric locomotives of Germany,False
81300901,Category:Floridsdorf locomotives,False
81300901,Category:Henschel locomotives,False
81300901,Category:Krauss-Maffei locomotives,False
81300901,Category:Railway locomotives introduced in 1930,False
81300901,Category:Standard-gauge locomotives of Germany,False
81300904,Category:Endemic flora of the Cape Provinces,False
81300904,Category:Fynbos,False
81300904,Category:Gnaphalieae,False
81300904,Category:Gnaphalieae stubs,False
81300904,Category:Plants described in 1838,False
81300907,Category:2020s protests,False
81300907,Category:Human rights-related lists,False
81300907,Category:Protests in the United Kingdom,False
81300919,Category:Endemic fauna of South Africa,False
81300919,Category:Salticidae,False
81300919,Category:Spiders described in 1901,False
81300919,Category:Spiders of South Africa,False
81300933,Category:Endemic flora of the Cape Provinces,False
81300933,Category:Fynbos,False
81300933,Category:Gnaphalieae,False
81300933,Category:Gnaphalieae stubs,False
81300933,Category:Plants described in 1989,False
81300937,Category:1989 births,True
81300937,Category:2025 deaths,True
81300960,Category:Endemic flora of the Cape Provinces,False
81300960,Category:Fynbos,False
81300960,Category:Gnaphalieae,False
81300960,Category:Gnaphalieae stubs,False
81300960,Category:Plants described in 1826,False
81300971,Category:American news websites,False
81300971,Category:Magazines published in Chicago,False
81300971,Category:News magazines published in the United States,False
81300971,Category:Online magazines published in the United States,False
81300976,Category:1815 births,True
81300976,Category:1888 deaths,True
81300976,Category:19th-century lord mayors of London,False
81300976,Category:Lord Mayor of London stubs,False
81300976,Category:Sheriffs of the City of London,False
81301007,Category:Endemic flora of the Cape Provinces,False
81301007,Category:Fynbos,False
81301007,Category:Gnaphalieae,False
81301007,Category:Gnaphalieae stubs,False
81301007,Category:Plants described in 2012,False
81301029,Category:Endemic flora of the Cape Provinces,False
81301029,Category:Fynbos,False
81301029,Category:Gnaphalieae,False
81301029,Category:Gnaphalieae stubs,False
81301029,Category:Plants described in 1838,False
81301034,Category:1800s painting stubs,False
81301034,Category:1806 paintings,False
81301034,Category:Genre paintings,False
81301034,Category:Oil on canvas paintings,False
81301034,Category:Paintings by David Wilkie,False
81301034,Category:Scotland in art,False
81301060,Category:Gujrat District,False
81301060,Category:IUCN Category II,False
81301060,Category:Mandi Bahauddin District,False
81301060,Category:National parks of Pakistan,False
81301060,"Category:Protected areas of Punjab, Pakistan",False
81301065,Category:Endemic flora of the Cape Provinces,False
81301065,Category:Fynbos,False
81301065,Category:Gnaphalieae,False
81301065,Category:Gnaphalieae stubs,False
81301065,Category:Plants described in 1954,False
81301078,Category:Populated places in Lampung,False
81301084,Category:Mithila,False
81301084,Category:River stubs,False
81301084,Category:Rivers,False
81301084,Category:Rivers of India,False
81301084,Category:Rivers of Nepal,False
81301094,Category:2007 senior hurling county championships,False
81301094,Category:Clare Senior Hurling Championship,False
81301098,Category:2024 non-fiction books,False
81301098,Category:Argentine political books,False
81301098,Category:Books by Javier Milei,False
81301098,Category:Spanish-language non-fiction books,False
81301118,Category:Surnames,False
81301122,Category:Histories of cities in West Virginia,False
81301122,"Category:Wayne, West Virginia",False
81301126,Category:Coffee culture,False
81301126,Category:Culture of Iran,False
81301135,Category:Liphistiidae,False
81301135,Category:Spider stubs,False
81301135,Category:Spiders described in 2024,False
81301136,Category:Kanye West songs,False
81301136,Category:Ty Dolla Sign songs,False
81301136,Category:Unreleased songs,False
81301138,Category:Kanye West songs,False
81301138,Category:Ty Dolla Sign songs,False
81301138,Category:Unreleased songs,False
81301167,Category:Italian-language surnames,False
81301167,Category:Surnames,False
81301168,Category:Salticidae,False
81301168,Category:Spiders described in 1942,False
81301168,Category:Spiders of South Africa,False
81301187,Category:1955 in baseball,False
81301187,Category:1955 in sports in California,False
81301187,Category:1955 in sports in Nevada,False
81301198,Category:Histories of cities in West Virginia,False
81301198,"Category:Wardensville, West Virginia",False
81301204,Category:Dutch inventions,False
81301204,Category:Electric battery,False
81301204,Category:Electrodes,False
81301204,Category:Energy storage,False
81301205,Category:2025 Nigerian novels,False
81301205,Category:Bloomsbury Publishing books,False
81301212,Category:Big West Conference men's volleyball,False
81301212,Category:College men's volleyball team seasons in the United States,False
81301212,Category:Volleyball in California,False
81301244,Category:Surnames,False
81301256,Category:2025 in Nigeria,False
81301257,Category:Salticidae,False
81301257,Category:Spiders described in 1846,False
81301257,Category:Spiders of South Africa,False
81301263,Category:1937 births,True
81301263,Category:2021 deaths,True
81301263,Category:Mammalogists,False
81301263,Category:Moscow State University alumni,False
81301263,Category:Russian scientists,False
81301263,Category:Russian zoologists,False
81301271,Category:1813 disestablishments in the United States,False
81301271,Category:1813 establishments in the United States,False
81301271,Category:American military units and formations of the War of 1812,False
81301271,Category:Military units and formations disestablished in 1813,False
81301271,Category:Military units and formations established in 1813,False
81301301,Category:2002 songs,False
81301301,Category:Tego Calderón songs,False
81301308,Category:Beetles described in 1919,False
81301308,Category:Beetles of Myanmar,False
81301308,Category:Cassidinae,False
81301308,Category:Cassidinae stubs,False
81301318,Category:Beetles described in 1964,False
81301318,Category:Beetles of Madagascar,False
81301318,Category:Cassidinae,False
81301318,Category:Cassidinae stubs,False
81301325,Category:Beetles described in 1943,False
81301325,Category:Beetles of Malaysia,False
81301325,Category:Cassidinae,False
81301325,Category:Cassidinae stubs,False
81301345,Category:British male sport wrestlers,False
81301345,Category:British sport wrestler stubs,False
81301345,Category:Wrestlers at the 1958 British Empire and Commonwealth Games,False
81301352,Category:1956 in baseball,False
81301352,Category:1956 in sports in California,False
81301352,Category:1956 in sports in Nevada,False
81301374,Category:Fauna of Réunion,False
81301374,Category:Moths described in 2020,False
81301374,Category:Moths of Africa,False
81301374,Category:Tineidae,False
81301374,Category:Tineidae stubs,False
81301378,Category:Salticidae,False
81301378,Category:Spiders described in 2009,False
81301378,Category:Spiders of South Africa,False
